,date,sum,min,max,mean
6042,1997-07-18,5,12.0,24.0,18.0
6043,1997-07-19,11.2,12.0,30.0,21.0
6044,1997-07-20,0,12.0,30.0,21.0
6045,1997-07-21,0,10.0,30.0,20.0
6046,1997-07-22,0,11.0,29.0,20.0
6047,1997-07-23,0,15.0,30.0,22.5
6048,1997-07-24,0,18.0,27.0,22.5
6049,1997-07-25,1.4,18.0,32.0,25.0
6050,1997-07-26,0,18.0,33.0,25.5
6051,1997-07-27,0,14.0,30.0,22.0
6052,1997-07-28,0.4,15.0,31.0,23.0
6053,1997-07-29,1.6,13.0,27.0,20.0
6054,1997-07-30,1.2,12.0,31.0,21.5
6055,1997-07-31,0,13.0,30.0,21.5
6056,1997-08-01,8.8,15.0,26.0,20.5
6057,1997-08-02,0,10.0,29.0,19.5
6058,1997-08-03,0,13.0,30.0,21.5
6059,1997-08-04,0,16.0,32.0,24.0
6060,1997-08-05,0,18.0,32.0,25.0
6061,1997-08-06,3,17.0,32.0,24.5
6062,1997-08-07,0.8,19.0,27.0,23.0
6063,1997-08-08,11.4,17.0,30.0,23.5
6064,1997-08-09,0.4,15.0,35.0,25.0
6065,1997-08-10,0,17.0,31.0,24.0
6066,1997-08-11,0,17.0,29.0,23.0
6067,1997-08-12,0,17.0,31.0,24.0
6068,1997-08-13,0,18.0,31.0,24.5
6069,1997-08-14,3.6,15.0,33.0,24.0
6070,1997-08-15,2.2,17.0,33.0,25.0
6071,1997-08-16,10.8,16.0,31.0,23.5
6072,1997-08-17,11.8,17.0,20.0,18.5
6073,1997-08-18,7.8,16.0,28.0,22.0
6074,1997-08-19,0,15.0,29.0,22.0
6075,1997-08-20,0.8,16.0,30.0,23.0
6076,1997-08-21,3.4,14.0,28.0,21.0
6077,1997-08-22,0.8,13.0,30.0,21.5
6078,1997-08-23,0,14.0,30.0,22.0
6079,1997-08-24,0,16.0,30.0,23.0
6080,1997-08-25,0,15.0,31.0,23.0
6081,1997-08-26,0,17.0,30.0,23.5
6082,1997-08-27,0,18.0,30.0,24.0
6083,1997-08-28,0,18.0,26.0,22.0
6084,1997-08-29,7,13.0,28.0,20.5
6085,1997-08-30,0,12.0,25.0,18.5
6086,1997-08-31,0,10.0,32.0,21.0
6087,1997-09-01,0,13.0,31.0,22.0
6088,1997-09-02,0,17.0,32.0,24.5
6089,1997-09-03,0,15.0,31.0,23.0
6090,1997-09-04,0,14.0,31.0,22.5
6091,1997-09-05,5.2,16.0,31.0,23.5
6092,1997-09-06,0,16.0,31.0,23.5
6093,1997-09-07,0,17.0,26.0,21.5
6094,1997-09-08,2.8,15.0,30.0,22.5
6095,1997-09-09,0,16.0,32.0,24.0
6096,1997-09-10,0,14.0,33.0,23.5
6097,1997-09-11,0,13.0,26.0,19.5
6098,1997-09-12,0,16.0,28.0,22.0
6099,1997-09-13,0,16.0,23.0,19.5
6100,1997-09-14,0,12.0,28.0,20.0
6101,1997-09-15,0,7.0,26.0,16.5
6102,1997-09-16,0,8.0,27.0,17.5
6103,1997-09-17,0,8.0,28.0,18.0
6104,1997-09-18,0,10.0,29.0,19.5
6105,1997-09-19,0,10.0,29.0,19.5
6106,1997-09-20,0,10.0,26.0,18.0
6107,1997-09-21,1.2,15.0,23.0,19.0
6108,1997-09-22,0,11.0,26.0,18.5
6109,1997-09-23,0,9.0,26.0,17.5
6110,1997-09-24,0,10.0,28.0,19.0
6111,1997-09-25,0,8.0,24.0,16.0
6112,1997-09-26,0,8.0,21.0,14.5
6113,1997-09-27,0,7.0,25.0,16.0
6114,1997-09-28,0,6.0,23.0,14.5
6115,1997-09-29,0.2,12.0,25.0,18.5
6116,1997-09-30,0,9.0,25.0,17.0
6117,1997-10-01,0,8.0,23.0,15.5
6118,1997-10-02,0,11.0,26.0,18.5
6119,1997-10-03,0,12.0,24.0,18.0
6120,1997-10-04,0,9.0,22.0,15.5
6121,1997-10-05,0,7.0,21.0,14.0
6122,1997-10-06,0,12.0,21.0,16.5
6123,1997-10-07,0.2,15.0,21.0,18.0
6124,1997-10-08,0,16.0,24.0,20.0
6125,1997-10-09,0,12.0,23.0,17.5
6126,1997-10-10,0,15.0,21.0,18.0
6127,1997-10-11,0,7.0,21.0,14.0
6128,1997-10-12,0,8.0,19.0,13.5
6129,1997-10-13,1.2,7.0,18.0,12.5
6130,1997-10-14,0,6.0,15.0,10.5
6131,1997-10-15,0,-1.0,14.0,6.5
6132,1997-10-16,0,1.0,12.0,6.5
6133,1997-10-17,0,0.0,15.0,7.5
6134,1997-10-18,0,2.0,13.0,7.5
6135,1997-10-19,0,2.0,12.0,7.0
6136,1997-10-20,0,3.0,18.0,10.5
6137,1997-10-21,0,9.0,17.0,13.0
6138,1997-10-22,1.2,10.0,15.0,12.5
6139,1997-10-23,0,9.0,15.0,12.0
6140,1997-10-24,0,7.0,18.0,12.5
6141,1997-10-25,0,-1.0,12.0,5.5
6142,1997-10-26,0,-2.0,9.0,3.5
6143,1997-10-27,0,0.0,12.0,6.0
6144,1997-10-28,0,-4.0,8.0,2.0
6145,1997-10-29,0,-5.0,4.0,-0.5
6146,1997-10-30,0,-5.0,8.0,1.5
6147,1997-10-31,0,1.0,11.0,6.0
6148,1997-11-01,0,-2.0,9.0,3.5
6149,1997-11-02,0,0.0,8.0,4.0
6150,1997-11-03,0,0.0,9.0,4.5
6151,1997-11-04,0,-2.0,12.0,5.0
6152,1997-11-05,0,6.0,10.0,8.0
6153,1997-11-06,14,7.0,10.0,8.5
6154,1997-11-07,54.8,9.0,16.0,12.5
6155,1997-11-08,8.4,7.0,14.0,10.5
6156,1997-11-09,1,5.0,11.0,8.0
6157,1997-11-10,27.4,5.0,11.0,8.0
6158,1997-11-11,3,7.0,12.0,9.5
6159,1997-11-12,29,5.0,8.0,6.5
6160,1997-11-13,20.2,3.0,13.0,8.0
6161,1997-11-14,0,-2.0,11.0,4.5
6162,1997-11-15,0,-2.0,7.0,2.5
6163,1997-11-16,0,-2.0,6.0,2.0
6164,1997-11-17,0,-3.0,7.0,2.0
6165,1997-11-18,0,-3.0,4.0,0.5
6166,1997-11-19,0,-1.0,6.0,2.5
6167,1997-11-20,0,-2.0,6.0,2.0
6168,1997-11-21,0,-2.0,7.0,2.5
6169,1997-11-22,0,-1.0,7.0,3.0
6170,1997-11-23,0,1.0,8.0,4.5
6171,1997-11-24,0,0.0,8.0,4.0
6172,1997-11-25,0,3.0,7.0,5.0
6173,1997-11-26,0.2,-1.0,9.0,4.0
6174,1997-11-27,0,-1.0,8.0,3.5
6175,1997-11-28,0,4.0,8.0,6.0
6176,1997-11-29,1.8,5.0,8.0,6.5
6177,1997-11-30,1.8,6.0,11.0,8.5
6178,1997-12-01,0,2.0,13.0,7.5
6179,1997-12-02,0,-1.0,7.0,3.0
6180,1997-12-03,12,4.0,8.0,6.0
6181,1997-12-04,0,-2.0,8.0,3.0
6182,1997-12-05,0,-2.0,2.0,0.0
6183,1997-12-06,0,-6.0,2.0,-2.0
6184,1997-12-07,0,-7.0,0.0,-3.5
6185,1997-12-08,0,-5.0,3.0,-1.0
6186,1997-12-09,0,-4.0,3.0,-0.5
6187,1997-12-10,0,-2.0,4.0,1.0
6188,1997-12-11,0,-3.0,4.0,0.5
6189,1997-12-12,0.4,-1.0,9.0,4.0
6190,1997-12-13,0,-2.0,11.0,4.5
6191,1997-12-14,0,-2.0,7.0,2.5
6192,1997-12-15,4,-2.0,6.0,2.0
6193,1997-12-16,0,-1.0,2.0,0.5
6194,1997-12-17,0,-3.0,2.0,-0.5
6195,1997-12-18,5.2,0.0,1.0,0.5
6196,1997-12-19,13.2,0.0,4.0,2.0
6197,1997-12-20,31.4,3.0,5.0,4.0
6198,1997-12-21,10.6,3.0,8.0,5.5
6199,1997-12-22,0,5.0,9.0,7.0
6200,1997-12-23,0,4.0,8.0,6.0
6201,1997-12-24,0,0.0,7.0,3.5
6202,1997-12-25,0,1.0,4.0,2.5
6203,1997-12-26,0,3.0,4.0,3.5
6204,1997-12-27,5.6,0.0,8.0,4.0
6205,1997-12-28,0,-1.0,4.0,1.5
6206,1997-12-29,0,-2.0,4.0,1.0
6207,1997-12-30,0,-4.0,3.0,-0.5
6208,1997-12-31,0,-5.0,3.0,-1.0
7305,2001-01-01,0,-4.0,1.0,-1.5
7306,2001-01-02,0,-3.0,1.0,-1.0
7307,2001-01-03,17.2,-4.0,3.0,-0.5
7308,2001-01-04,0,0.0,2.0,1.0
7309,2001-01-05,1.2,-2.0,4.0,1.0
7310,2001-01-06,5.4,0.0,2.0,1.0
7311,2001-01-07,47.2,1.0,3.0,2.0
7312,2001-01-08,27.2,2.0,8.0,5.0
7313,2001-01-09,0.6,2.0,8.0,5.0
7314,2001-01-10,0,1.0,3.0,2.0
7315,2001-01-11,1.8,2.0,5.0,3.5
7316,2001-01-12,0,0.0,6.0,3.0
7317,2001-01-13,0,0.0,6.0,3.0
7318,2001-01-14,0,-4.0,4.0,0.0
7319,2001-01-15,0,-7.0,0.0,-3.5
7320,2001-01-16,0,-7.0,-2.0,-4.5
7321,2001-01-17,0,-8.0,0.0,-4.0
7322,2001-01-18,3,-2.0,2.0,0.0
7323,2001-01-19,0,-3.0,4.0,0.5
7324,2001-01-20,0,-1.0,3.0,1.0
7325,2001-01-21,0,-4.0,2.0,-1.0
7326,2001-01-22,0,-3.0,1.0,-1.0
7327,2001-01-23,1.6,0.0,5.0,2.5
7328,2001-01-24,0,1.0,3.0,2.0
7329,2001-01-25,15.4,2.0,5.0,3.5
7330,2001-01-26,11.4,1.0,6.0,3.5
7331,2001-01-27,3.4,2.0,6.0,4.0
7332,2001-01-28,4.2,-1.0,4.0,1.5
7333,2001-01-29,0,-1.0,6.0,2.5
7334,2001-01-30,0,4.0,9.0,6.5
7335,2001-01-31,0,0.0,8.0,4.0
7336,2001-02-01,0,-2.0,5.0,1.5
7337,2001-02-02,0,-6.0,5.0,-0.5
7338,2001-02-03,0,-6.0,3.0,-1.5
7339,2001-02-04,0,-6.0,5.0,-0.5
7340,2001-02-05,0,-2.0,7.0,2.5
7341,2001-02-06,0,-1.0,7.0,3.0
7342,2001-02-07,0,4.0,8.0,6.0
7343,2001-02-08,0,3.0,9.0,6.0
7344,2001-02-09,18.4,4.0,9.0,6.5
7345,2001-02-10,10.2,3.0,11.0,7.0
7346,2001-02-11,0,2.0,10.0,6.0
7347,2001-02-12,0,-1.0,10.0,4.5
7348,2001-02-13,0,0.0,13.0,6.5
7349,2001-02-14,0,0.0,13.0,6.5
7350,2001-02-15,0,-2.0,7.0,2.5
7351,2001-02-16,0,-1.0,7.0,3.0
7352,2001-02-17,0,-3.0,9.0,3.0
7353,2001-02-18,0,1.0,14.0,7.5
7354,2001-02-19,0,0.0,12.0,6.0
7355,2001-02-20,0,0.0,14.0,7.0
7356,2001-02-21,0,-2.0,11.0,4.5
7357,2001-02-22,0,8.0,14.0,11.0
7358,2001-02-23,0,0.0,13.0,6.5
7359,2001-02-24,0,0.0,10.0,5.0
7360,2001-02-25,0,-3.0,7.0,2.0
7361,2001-02-26,0,-2.0,5.0,1.5
7362,2001-02-27,0,-5.0,6.0,0.5
7363,2001-02-28,0,-2.0,3.0,0.5
7364,2001-03-01,2.4,-1.0,7.0,3.0
7365,2001-03-02,0,-1.0,8.0,3.5
7366,2001-03-03,15.8,0.0,3.0,1.5
7367,2001-03-04,5.6,2.0,11.0,6.5
7368,2001-03-05,5,6.0,17.0,11.5
7369,2001-03-06,0.4,5.0,11.0,8.0
7370,2001-03-07,0,5.0,10.0,7.5
7371,2001-03-08,0,6.0,7.0,6.5
7372,2001-03-09,21.6,4.0,7.0,5.5
7373,2001-03-10,6.2,5.0,10.0,7.5
7374,2001-03-11,0,6.0,16.0,11.0
7375,2001-03-12,0,7.0,11.0,9.0
7376,2001-03-13,33.4,6.0,16.0,11.0
7377,2001-03-14,2.6,5.0,20.0,12.5
7378,2001-03-15,0,1.0,17.0,9.0
7379,2001-03-16,0,6.0,15.0,10.5
7380,2001-03-17,5.2,7.0,11.0,9.0
7381,2001-03-18,11.4,5.0,17.0,11.0
7382,2001-03-19,0,9.0,18.0,13.5
7383,2001-03-20,0,6.0,18.0,12.0
7384,2001-03-21,0,6.0,14.0,10.0
7385,2001-03-22,4.6,10.0,21.0,15.5
7386,2001-03-23,0,7.0,21.0,14.0
7387,2001-03-24,0,6.0,20.0,13.0
7388,2001-03-25,0,7.0,19.0,13.0
7389,2001-03-26,5.8,6.0,17.0,11.5
7390,2001-03-27,6,8.0,21.0,14.5
7391,2001-03-28,0,8.0,14.0,11.0
7392,2001-03-29,6.4,7.0,12.0,9.5
7393,2001-03-30,31.4,5.0,11.0,8.0
7394,2001-03-31,14,6.0,22.0,14.0
7395,2001-04-01,0,3.0,20.0,11.5
7396,2001-04-02,0,4.0,22.0,13.0
7397,2001-04-03,0,3.0,21.0,12.0
7398,2001-04-04,0,8.0,17.0,12.5
7399,2001-04-05,12.2,6.0,17.0,11.5
7400,2001-04-06,0,4.0,19.0,11.5
7401,2001-04-07,0.4,6.0,13.0,9.5
7402,2001-04-08,24.4,5.0,18.0,11.5
7403,2001-04-09,0,6.0,20.0,13.0
7404,2001-04-10,0,2.0,19.0,10.5
7405,2001-04-11,15.6,7.0,16.0,11.5
7406,2001-04-12,0,8.0,22.0,15.0
7407,2001-04-13,0,5.0,18.0,11.5
7408,2001-04-14,0,2.0,13.0,7.5
7409,2001-04-15,10.2,0.0,15.0,7.5
7410,2001-04-16,0,7.0,14.0,10.5
7411,2001-04-17,0.4,4.0,19.0,11.5
7412,2001-04-18,0,1.0,15.0,8.0
7413,2001-04-19,0.2,8.0,16.0,12.0
7414,2001-04-20,13.6,4.0,9.0,6.5
7415,2001-04-21,12.6,3.0,10.0,6.5
7416,2001-04-22,4,4.0,19.0,11.5
7417,2001-04-23,0,3.0,18.0,10.5
7418,2001-04-24,0,2.0,22.0,12.0
7419,2001-04-25,0,7.0,14.0,10.5
7420,2001-04-26,1.8,9.0,24.0,16.5
7421,2001-04-27,0,6.0,20.0,13.0
7422,2001-04-28,0,5.0,24.0,14.5
7423,2001-04-29,0,8.0,21.0,14.5
7424,2001-04-30,0,6.0,21.0,13.5
7425,2001-05-01,0,10.0,27.0,18.5
7426,2001-05-02,0,9.0,28.0,18.5
7427,2001-05-03,0,11.0,20.0,15.5
7428,2001-05-04,0,10.0,22.0,16.0
7429,2001-05-05,22.8,11.0,22.0,16.5
7430,2001-05-06,0,11.0,23.0,17.0
7431,2001-05-07,0,12.0,26.0,19.0
7432,2001-05-08,0,11.0,29.0,20.0
7433,2001-05-09,0,12.0,25.0,18.5
7434,2001-05-10,0.2,11.0,27.0,19.0
7435,2001-05-11,12.8,10.0,29.0,19.5
7436,2001-05-12,0,9.0,29.0,19.0
7437,2001-05-13,0,8.0,25.0,16.5
7438,2001-05-14,0,15.0,24.0,19.5
7439,2001-05-15,0.8,13.0,19.0,16.0
7440,2001-05-16,0.4,13.0,24.0,18.5
7441,2001-05-17,0,15.0,24.0,19.5
7442,2001-05-18,22.8,15.0,25.0,20.0
7443,2001-05-19,1.4,8.0,28.0,18.0
7444,2001-05-20,0,7.0,26.0,16.5
7445,2001-05-21,0,12.0,17.0,14.5
7446,2001-05-22,2.8,12.0,26.0,19.0
7447,2001-05-23,18.6,16.0,26.0,21.0
7448,2001-05-24,0,15.0,28.0,21.5
7449,2001-05-25,3.8,14.0,30.0,22.0
7450,2001-05-26,0,13.0,31.0,22.0
7451,2001-05-27,0,14.0,30.0,22.0
7452,2001-05-28,0,17.0,33.0,25.0
7453,2001-05-29,0,18.0,34.0,26.0
7454,2001-05-30,0,17.0,34.0,25.5
7455,2001-05-31,0,16.0,29.0,22.5
7456,2001-06-01,19,14.0,27.0,20.5
7457,2001-06-02,0,11.0,21.0,16.0
7458,2001-06-03,0.6,9.0,17.0,13.0
7459,2001-06-04,12.6,6.0,26.0,16.0
7460,2001-06-05,0,9.0,25.0,17.0
7461,2001-06-06,0.8,12.0,20.0,16.0
7462,2001-06-07,4,9.0,27.0,18.0
7463,2001-06-08,0,15.0,27.0,21.0
7464,2001-06-09,1.2,16.0,23.0,19.5
7465,2001-06-10,0.6,14.0,21.0,17.5
7466,2001-06-11,58.4,10.0,24.0,17.0
7467,2001-06-12,0.2,8.0,25.0,16.5
7468,2001-06-13,0,9.0,27.0,18.0
7469,2001-06-14,0,12.0,31.0,21.5
7470,2001-06-15,0,12.0,29.0,20.5
7471,2001-06-16,0.6,14.0,27.0,20.5
7472,2001-06-17,21,13.0,25.0,19.0
7473,2001-06-18,0,10.0,28.0,19.0
7474,2001-06-19,0,13.0,28.0,20.5
7475,2001-06-20,0,12.0,32.0,22.0
7476,2001-06-21,0,9.0,30.0,19.5
7477,2001-06-22,0,12.0,29.0,20.5
7478,2001-06-23,0,13.0,32.0,22.5
7479,2001-06-24,0,16.0,34.0,25.0
7480,2001-06-25,0,15.0,34.0,24.5
7481,2001-06-26,0,20.0,32.0,26.0
7482,2001-06-27,8.6,16.0,32.0,24.0
7483,2001-06-28,16,17.0,24.0,20.5
7484,2001-06-29,1.2,17.0,32.0,24.5
7485,2001-06-30,0,18.0,32.0,25.0
7486,2001-07-01,7.6,17.0,32.0,24.5
7487,2001-07-02,0,15.0,33.0,24.0
7488,2001-07-03,0,15.0,30.0,22.5
7489,2001-07-04,0,19.0,28.0,23.5
7490,2001-07-05,0,19.0,30.0,24.5
7491,2001-07-06,0,20.0,31.0,25.5
7492,2001-07-07,0,17.0,31.0,24.0
7493,2001-07-08,9.4,15.0,31.0,23.0
7494,2001-07-09,0,18.0,30.0,24.0
7495,2001-07-10,0,17.0,29.0,23.0
7496,2001-07-11,17.6,15.0,30.0,22.5
7497,2001-07-12,0,20.0,31.0,25.5
7498,2001-07-13,0,19.0,29.0,24.0
7499,2001-07-14,13.4,17.0,31.0,24.0
7500,2001-07-15,0,18.0,31.0,24.5
7501,2001-07-16,5.8,16.0,28.0,22.0
7502,2001-07-17,0.2,17.0,29.0,23.0
7503,2001-07-18,0,13.0,25.0,19.0
7504,2001-07-19,12.8,16.0,28.0,22.0
7505,2001-07-20,39,14.0,23.0,18.5
7506,2001-07-21,0,13.0,32.0,22.5
7507,2001-07-22,0,12.0,31.0,21.5
7508,2001-07-23,0,13.0,32.0,22.5
7509,2001-07-24,0,17.0,31.0,24.0
7510,2001-07-25,0.2,16.0,32.0,24.0
7511,2001-07-26,0,17.0,32.0,24.5
7512,2001-07-27,1.4,17.0,31.0,24.0
7513,2001-07-28,14.4,17.0,31.0,24.0
7514,2001-07-29,4,20.0,33.0,26.5
7515,2001-07-30,0,19.0,36.0,27.5
7516,2001-07-31,0,18.0,34.0,26.0
7517,2001-08-01,0,19.0,34.0,26.5
7518,2001-08-02,0,17.0,34.0,25.5
7519,2001-08-03,12,19.0,34.0,26.5
7520,2001-08-04,0,18.0,31.0,24.5
7521,2001-08-05,12,19.0,31.0,25.0
7522,2001-08-06,0,18.0,28.0,23.0
7523,2001-08-07,0,15.0,31.0,23.0
7524,2001-08-08,0,17.0,28.0,22.5
7525,2001-08-09,12.4,18.0,28.0,23.0
7526,2001-08-10,34.6,18.0,23.0,20.5
7527,2001-08-11,0,14.0,28.0,21.0
7528,2001-08-12,0,10.0,28.0,19.0
7529,2001-08-13,0,13.0,30.0,21.5
7530,2001-08-14,0,14.0,32.0,23.0
7531,2001-08-15,0,14.0,33.0,23.5
7532,2001-08-16,0,16.0,33.0,24.5
7533,2001-08-17,0,17.0,34.0,25.5
7534,2001-08-18,55.2,17.0,23.0,20.0
7535,2001-08-19,6.6,16.0,31.0,23.5
7536,2001-08-20,0,16.0,24.0,20.0
7537,2001-08-21,0.4,16.0,32.0,24.0
7538,2001-08-22,2,14.0,32.0,23.0
7539,2001-08-23,0,15.0,32.0,23.5
7540,2001-08-24,0,17.0,32.0,24.5
7541,2001-08-25,0,18.0,33.0,25.5
7542,2001-08-26,0,18.0,34.0,26.0
7543,2001-08-27,0,19.0,34.0,26.5
7544,2001-08-28,0,18.0,34.0,26.0
7545,2001-08-29,0,16.0,34.0,25.0
7546,2001-08-30,2.2,18.0,27.0,22.5
7547,2001-08-31,7.2,13.0,25.0,19.0
7548,2001-09-01,25.4,12.0,20.0,16.0
7549,2001-09-02,0.8,11.0,25.0,18.0
7550,2001-09-03,0,10.0,26.0,18.0
7551,2001-09-04,0,13.0,17.0,15.0
7552,2001-09-05,13.2,13.0,26.0,19.5
7553,2001-09-06,0,12.0,28.0,20.0
7554,2001-09-07,0,9.0,25.0,17.0
7555,2001-09-08,0,11.0,23.0,17.0
7556,2001-09-09,0,12.0,25.0,18.5
7557,2001-09-10,0,8.0,23.0,15.5
7558,2001-09-11,0,7.0,24.0,15.5
7559,2001-09-12,0,7.0,24.0,15.5
7560,2001-09-13,0,5.0,23.0,14.0
7561,2001-09-14,0,9.0,19.0,14.0
7562,2001-09-15,34.6,7.0,25.0,16.0
7563,2001-09-16,0,6.0,18.0,12.0
7564,2001-09-17,0.8,4.0,21.0,12.5
7565,2001-09-18,0,3.0,20.0,11.5
7566,2001-09-19,0,7.0,16.0,11.5
7567,2001-09-20,0.6,8.0,21.0,14.5
7568,2001-09-21,0,9.0,23.0,16.0
7569,2001-09-22,0,10.0,19.0,14.5
7570,2001-09-23,5.2,13.0,15.0,14.0
7571,2001-09-24,15.2,13.0,19.0,16.0
7572,2001-09-25,5.6,12.0,18.0,15.0
7573,2001-09-26,4.6,8.0,22.0,15.0
7574,2001-09-27,0,7.0,22.0,14.5
7575,2001-09-28,0,8.0,22.0,15.0
7576,2001-09-29,0,8.0,20.0,14.0
7577,2001-09-30,0.8,12.0,16.0,14.0
7578,2001-10-01,2.4,13.0,22.0,17.5
7579,2001-10-02,0,14.0,20.0,17.0
7580,2001-10-03,0,12.0,22.0,17.0
7581,2001-10-04,2.4,11.0,16.0,13.5
7582,2001-10-05,4,10.0,20.0,15.0
7583,2001-10-06,0,12.0,21.0,16.5
7584,2001-10-07,2.2,15.0,18.0,16.5
7585,2001-10-08,10.6,13.0,22.0,17.5
7586,2001-10-09,0,9.0,22.0,15.5
7587,2001-10-10,0,10.0,19.0,14.5
7588,2001-10-11,0,10.0,17.0,13.5
7589,2001-10-12,0,10.0,16.0,13.0
7590,2001-10-13,0,10.0,15.0,12.5
7591,2001-10-14,0,9.0,14.0,11.5
7592,2001-10-15,0,9.0,16.0,12.5
7593,2001-10-16,0,9.0,18.0,13.5
7594,2001-10-17,0,8.0,19.0,13.5
7595,2001-10-18,0,9.0,19.0,14.0
7596,2001-10-19,0,9.0,19.0,14.0
7597,2001-10-20,0,14.0,18.0,16.0
7598,2001-10-21,16.2,11.0,18.0,14.5
7599,2001-10-22,0,7.0,14.0,10.5
7600,2001-10-23,0,7.0,15.0,11.0
7601,2001-10-24,0,10.0,16.0,13.0
7602,2001-10-25,0,7.0,15.0,11.0
7603,2001-10-26,0,7.0,14.0,10.5
7604,2001-10-27,0,9.0,16.0,12.5
7605,2001-10-28,0,8.0,13.0,10.5
7606,2001-10-29,0,6.0,13.0,9.5
7607,2001-10-30,0,5.0,15.0,10.0
7608,2001-10-31,0,5.0,14.0,9.5
7609,2001-11-01,0,7.0,17.0,12.0
7610,2001-11-02,0,1.0,11.0,6.0
7611,2001-11-03,0,-1.0,6.0,2.5
7612,2001-11-04,0,-1.0,7.0,3.0
7613,2001-11-05,0,3.0,12.0,7.5
7614,2001-11-06,0,3.0,10.0,6.5
7615,2001-11-07,0,2.0,11.0,6.5
7616,2001-11-08,0,7.0,10.0,8.5
7617,2001-11-09,0,5.0,9.0,7.0
7618,2001-11-10,0,2.0,9.0,5.5
7619,2001-11-11,0,5.0,9.0,7.0
7620,2001-11-12,9.8,5.0,11.0,8.0
7621,2001-11-13,2.2,8.0,15.0,11.5
7622,2001-11-14,0,3.0,12.0,7.5
7623,2001-11-15,0,-2.0,6.0,2.0
7624,2001-11-16,0,-2.0,7.0,2.5
7625,2001-11-17,0,-5.0,3.0,-1.0
7626,2001-11-18,0,-3.0,3.0,0.0
7627,2001-11-19,0,-2.0,8.0,3.0
7628,2001-11-20,0,-5.0,4.0,-0.5
7629,2001-11-21,0,-6.0,1.0,-2.5
7630,2001-11-22,0,-5.0,3.0,-1.0
7631,2001-11-23,0.6,1.0,7.0,4.0
7632,2001-11-24,0,-5.0,5.0,0.0
7633,2001-11-25,0,-6.0,1.0,-2.5
7634,2001-11-26,0,-4.0,4.0,0.0
7635,2001-11-27,0,-1.0,3.0,1.0
7636,2001-11-28,5.2,1.0,4.0,2.5
7637,2001-11-29,0,0.0,8.0,4.0
7638,2001-11-30,0,-2.0,3.0,0.5
7639,2001-12-01,0,0.0,8.0,4.0
7640,2001-12-02,1,4.0,8.0,6.0
7641,2001-12-03,0,2.0,10.0,6.0
7642,2001-12-04,0,2.0,8.0,5.0
7643,2001-12-05,0,1.0,8.0,4.5
7644,2001-12-06,0,-1.0,13.0,6.0
7645,2001-12-07,0,3.0,11.0,7.0
7646,2001-12-08,0,-4.0,8.0,2.0
7647,2001-12-09,0,-6.0,0.0,-3.0
7648,2001-12-10,0,-5.0,0.0,-2.5
7649,2001-12-11,0,-5.0,1.0,-2.0
7650,2001-12-12,0,-7.0,0.0,-3.5
7651,2001-12-13,0,-8.0,6.0,-1.0
7652,2001-12-14,0,-6.0,0.0,-3.0
7653,2001-12-15,0,-7.0,2.0,-2.5
7654,2001-12-16,0,-10.0,-2.0,-6.0
7655,2001-12-17,0,-11.0,-3.0,-7.0
7656,2001-12-18,0,-10.0,-2.0,-6.0
7657,2001-12-19,0,-10.0,-3.0,-6.5
7658,2001-12-20,0,-10.0,1.0,-4.5
7659,2001-12-21,0,-6.0,1.0,-2.5
7660,2001-12-22,0,-8.0,1.0,-3.5
7661,2001-12-23,0,-8.0,5.0,-1.5
7662,2001-12-24,0,-7.0,-1.0,-4.0
7663,2001-12-25,0,-9.0,-2.0,-5.5
7664,2001-12-26,0,-5.0,2.0,-1.5
7665,2001-12-27,0,-7.0,5.0,-1.0
7666,2001-12-28,0,-8.0,2.0,-3.0
7667,2001-12-29,0,-10.0,-1.0,-5.5
7668,2001-12-30,0,-2.0,10.0,4.0
7669,2001-12-31,0,-1.0,6.0,2.5
8766,2005-01-01,0,-2.0,2.4,0.19999999999999996
8767,2005-01-02,0,-1.5,4.1,1.2999999999999998
8768,2005-01-03,0,-0.4,9.2,4.3999999999999995
8769,2005-01-04,0,-1.4,7.8,3.2
8770,2005-01-05,0,-2.4,5.4,1.5000000000000002
8771,2005-01-06,0,-4.4,9.3,2.45
8772,2005-01-07,0,-2.0,7.0,2.5
8773,2005-01-08,0,-3.2,2.8,-0.20000000000000018
8774,2005-01-09,0,-3.3,2.4,-0.44999999999999996
8775,2005-01-10,0,-1.8,3.8,0.9999999999999999
8776,2005-01-11,0,-4.0,3.2,-0.3999999999999999
8777,2005-01-12,0,-3.0,3.3,0.1499999999999999
8778,2005-01-13,0,-2.3,5.4,1.5500000000000003
8779,2005-01-14,0,-5.0,1.4,-1.8
8780,2005-01-15,0,-5.8,0.4,-2.6999999999999997
8781,2005-01-16,0,-6.0,0.4,-2.8
8782,2005-01-17,0,-5.4,0.8,-2.3000000000000003
8783,2005-01-18,0,-6.3,0.4,-2.9499999999999997
8784,2005-01-19,7.6,-0.4,10.0,4.8
8785,2005-01-20,0,-3.6,5.6,0.9999999999999998
8786,2005-01-21,0,-4.4,11.0,3.3
8787,2005-01-22,0,1.4,9.6,5.5
8788,2005-01-23,0,-2.0,3.8,0.8999999999999999
8789,2005-01-24,0,-3.1,4.4,0.6500000000000001
8790,2005-01-25,0,-3.0,3.6,0.30000000000000004
8791,2005-01-26,0,-0.4,3.2,1.4000000000000001
8792,2005-01-27,0,-0.8,4.5,1.85
