Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude,geometry,Count
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,2.2,4.24,,,1767.8,9.09,,18.16,80.2,24,7.2,20,314.2,1218.6,56,46.07217757623044,11.12458443031986,POINT (11.12458443031986 46.07217757623044),1
Platanus x hispanica,160,21772.64,7500,1205,0.3,0.04,3.2,6.16,,,2571.6,13.22,,19.43,0.7,25,7.5,24,452.4,1772.8,81.40000000000001,46.06529665296252,11.12328114182473,POINT (11.12328114182473 46.06529665296252),1
Platanus x hispanica,190,24780.48,7500,1205,8.1,1.31,2.6,4.93,,,2055,10.57,,16.8,21.7,25,7.5,20,314.2,1416.6,65.09999999999999,46.06016003585437,11.11212566499738,POINT (11.11212566499738 46.06016003585437),1
Platanus x hispanica,180,23892.16,7500,1205,8.1,1.31,2.1,4.08,,,1700.7,8.74,,14.13,21.7,25,7.5,20,314.2,1172.3,53.9,46.05491993973768,11.11181035398256,POINT (11.11181035398256 46.05491993973768),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,1.2,2.3,,,961.5,4.94,,12.86,93.09999999999999,17,5.1,15,176.7,662.8,30.4,46.06194186696399,11.1123442659838,POINT (11.1123442659838 46.06194186696399),1
Platanus x hispanica,190,24780.48,7500,1205,8.1,1.31,3.9,7.37,,,3073.7,15.8,,24.48,21.7,26,7.8,26,530.9,2118.9,97.3,46.06220325021221,11.11238268325488,POINT (11.11238268325488 46.06220325021221),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,2.6,4.96,,,2068.2,10.63,,21.2,93.09999999999999,26,7.8,22,380.1,1425.7,65.5,46.06233329228762,11.11240781475876,POINT (11.11240781475876 46.06233329228762),1
Platanus x hispanica,190,24780.48,7500,1205,8.1,1.31,3.1,5.87,,,2448.9,12.59,,19.77,21.7,27,8.1,24,452.4,1688.2,77.5,46.06181275980694,11.13329154128822,POINT (11.13329154128822 46.06181275980694),1
Platanus x hispanica,200,25554.5,7500,1205,8.1,1.31,2,3.79,,,1582.6,8.140000000000001,,13.24,21.7,26,7.8,20,314.2,1090.9,50.1,46.06908893674712,11.11533198128166,POINT (11.11533198128166 46.06908893674712),1
Platanus x hispanica,150,20541.42,7500,1205,0.3,0.04,2.5,4.73,,,1972.3,10.14,,14.91,0.7,18,5.4,20,314.2,1359.6,62.5,46.06894919269479,11.11525241735006,POINT (11.11525241735006 46.06894919269479),1
Platanus x hispanica,170,22889.55,7500,1205,8.1,1.31,1.5,2.79,,,1164,5.98,,10.08,21.7,15,4.5,16,201.1,802.4,36.9,46.06882009123212,11.11519110512003,POINT (11.11519110512003 46.06882009123212),1
Platanus x hispanica,150,20541.42,7500,1205,0.3,0.04,3.6,6.81,,,2840.2,14.6,,21.45,0.7,25,7.5,24,452.4,1957.9,89.90000000000001,46.06867019712566,11.11511529196068,POINT (11.11511529196068 46.06867019712566),1
Platanus x hispanica,180,23892.16,7500,1205,8.1,1.31,1.9,3.56,,,1484.7,7.63,,12.5,21.7,18,5.4,17,227,1023.5,47,46.06860249986451,11.11507714533654,POINT (11.11507714533654 46.06860249986451),1
Platanus x hispanica,180,23892.16,7500,1205,8.1,1.31,2.6,4.93,,,2057.8,10.58,,16.82,21.7,25,7.5,22,380.1,1418.5,65.2,46.06850235352976,11.11502211263937,POINT (11.11502211263937 46.06850235352976),1
Platanus x hispanica,140,19195.91,7500,1205,0.7,0.11,1.9,3.52,,,1469.6,7.56,,11.19,1.8,23,6.9,18,254.5,1013,46.5,46.06841829749748,11.1150022201075,POINT (11.1150022201075 46.06841829749748),1
Platanus x hispanica,150,20541.42,7500,1205,0.3,0.04,2,3.83,,,1597.6,8.210000000000001,,12.09,0.7,19,5.7,18,254.5,1101.3,50.6,46.06829735848756,11.1149326866852,POINT (11.1149326866852 46.06829735848756),1
Platanus x hispanica,130,17736.11,7500,1205,3.1,0.5,1.8,3.43,,,1431.6,7.36,,11.29,8.199999999999999,18,5.4,18,254.5,986.9,45.3,46.06815174067614,11.11485923660006,POINT (11.11485923660006 46.06815174067614),1
Platanus x hispanica,50,3670.67,1029.6,165.42,15.7,2.53,0.8,1.6,,,666.3,3.43,,7.55,42,14,4.2,15,176.7,459.3,21.1,46.06802091424127,11.11476954215343,POINT (11.11476954215343 46.06802091424127),1
Platanus x hispanica,210,26214.22,7500,1205,8.1,1.31,3.4,6.51,,,2717.7,13.97,,21.79,21.7,14,4.2,23,415.5,1873.4,86.09999999999999,46.06778260956074,11.11463190727585,POINT (11.11463190727585 46.06778260956074),1
Platanus x hispanica,170,22889.55,7500,1205,8.1,1.31,3,5.62,,,2343.6,12.05,,18.97,21.7,16,4.8,22,380.1,1615.6,74.2,46.06651333727233,11.11398655545945,POINT (11.11398655545945 46.06651333727233),1
Platanus x hispanica,170,22889.55,7500,1205,8.1,1.31,2.9,5.43,,,2265.6,11.65,,18.38,21.7,22,6.6,21,346.4,1561.8,71.7,46.06525595555016,11.11335991959318,POINT (11.11335991959318 46.06525595555016),1
Platanus x hispanica,140,19195.91,7500,1205,0.7,0.11,2.3,4.35,,,1814.3,9.33,,13.79,1.8,18,5.4,20,314.2,1250.7,57.4,46.05482859752937,11.11180480228281,POINT (11.11180480228281 46.05482859752937),1
Platanus x hispanica,64,5809.06,1893.8,304.28,22.5,3.62,1,1.97,,,821.3,4.22,,9.81,60.1,22,6.6,15,176.7,566.2,26,46.07050720573605,11.12217147577605,POINT (11.12217147577605 46.07050720573605),1
Platanus x hispanica,142,19474.16,7500,1205,0.3,0.04,1.6,2.97,,,1238.1,6.37,,9.380000000000001,0.7,22,6.6,16,201.1,853.5,39.2,46.07054052788521,11.12226728100817,POINT (11.12226728100817 46.07054052788521),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,2.1,4,,,1667.9,8.58,,18.18,93.09999999999999,23,6.9,21,346.4,1149.8,52.8,46.0705864254637,11.12239835371768,POINT (11.12239835371768 46.0705864254637),1
Platanus x hispanica,50,3670.67,1029.6,165.42,15.7,2.53,0.8,1.58,,,657.9,3.38,,7.49,42,22,6.6,13,132.7,453.5,20.8,46.07062462262546,11.1224691301658,POINT (11.1224691301658 46.07062462262546),1
Platanus x hispanica,55,4374.09,1303,209.35,18.1,2.91,0.5,1.01,,,420.9,2.16,,6.08,48.2,21,6.3,8,50.3,290.2,13.3,46.07066462540774,11.12255898496419,POINT (11.12255898496419 46.07066462540774),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,1,1.97,,,822.9,4.23,,11.04,80.2,22,6.6,15,176.7,567.3,26.1,46.07071582376906,11.12271961558377,POINT (11.12271961558377 46.07071582376906),1
Platanus x hispanica,70,6886.29,2361.4,379.41,25.6,4.12,0.8,1.56,,,652.1,3.35,,9.029999999999999,68.40000000000001,21,6.3,13,132.7,449.5,20.6,46.0707627930941,11.12284141964768,POINT (11.12284141964768 46.0707627930941),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,0.9,1.7,,,707.4,3.64,,10.6,87.40000000000001,23,6.9,14,153.9,487.6,22.4,46.07082013926191,11.12295211306316,POINT (11.12295211306316 46.07082013926191),1
Platanus x hispanica,90,10753.9,4369.9,702.09,36.5,5.86,0.8,1.47,,,611.8,3.15,,10.47,97.2,25,7.5,14,153.9,421.8,19.4,46.07087247746858,11.12306106284694,POINT (11.12306106284694 46.07087247746858),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,1.2,2.36,,,983.6,5.06,,12.25,80.2,23,6.9,17,227,678.1,31.1,46.07091893975941,11.12315685607422,POINT (11.12315685607422 46.07091893975941),1
Platanus x hispanica,85,9752.540000000001,3801.5,610.77,33.7,5.42,0.9,1.81,,,753.6,3.87,,11.1,89.90000000000001,23,6.9,10,78.5,519.5,23.9,46.07094599125382,11.12321711944318,POINT (11.12321711944318 46.07094599125382),1
Platanus x hispanica,72,7266.81,2530.8,406.62,26.7,4.29,0.7,1.34,,,559.5,2.88,,8.51,71.2,21,6.3,9,63.6,385.7,17.7,46.07097963647564,11.12330517964932,POINT (11.12330517964932 46.07097963647564),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,1.7,3.27,,,1365.3,7.02,,15.9,93.09999999999999,25,7.5,19,283.5,941.2,43.2,46.07104069938305,11.12342894797062,POINT (11.12342894797062 46.07104069938305),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,0.9,1.79,,,748.8,3.85,,10.91,87.40000000000001,23,6.9,13,132.7,516.2,23.7,46.07106898025209,11.12347632738393,POINT (11.12347632738393 46.07106898025209),1
Platanus x hispanica,90,10753.9,4369.9,702.09,36.5,5.86,0.8,1.52,,,635.8,3.27,,10.65,97.2,22,6.6,11,95,438.3,20.1,46.07113203233239,11.12360443978584,POINT (11.12360443978584 46.07113203233239),1
Platanus x hispanica,38,2255.8,522.4,83.94,10.5,1.69,0.8,1.52,,,633.5,3.26,,6.47,28.1,22,6.6,13,132.7,436.7,20.1,46.07118631975715,11.12371501737868,POINT (11.12371501737868 46.07118631975715),1
Platanus x hispanica,135,18480.3,7500,1205,1.9,0.3,1.9,3.69,,,1539.3,7.91,,11.91,5,24,7.2,18,254.5,1061.1,48.7,46.07126813561039,11.12407803872303,POINT (11.12407803872303 46.07126813561039),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,1.8,3.38,,,1408.6,7.24,,15.89,87.40000000000001,25,7.5,18,254.5,971,44.6,46.07137866184055,11.12403443412127,POINT (11.12403443412127 46.07137866184055),1
Platanus x hispanica,60,5144.5,1615.2,259.51,20.5,3.3,1,1.92,,,802.8,4.13,,9.35,54.7,21,6.3,15,176.7,553.4,25.4,46.07145922959476,11.1241402021034,POINT (11.1241402021034 46.07145922959476),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.99,,,829.9,4.27,,11.23,82.59999999999999,19,5.7,13,132.7,572.1,26.3,46.07156371385422,11.12425697493002,POINT (11.12425697493002 46.07156371385422),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,2.5,4.67,,,1949,10.02,,19.52,80.2,24,7.2,21,346.4,1343.5,61.7,46.07169568435233,11.12435734566468,POINT (11.12435734566468 46.07169568435233),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,1.5,2.79,,,1165.7,5.99,,14.06,87.40000000000001,21,6.3,18,254.5,803.6,36.9,46.07178182429283,11.12443449125841,POINT (11.12443449125841 46.07178182429283),1
Platanus x hispanica,50,3670.67,1029.6,165.42,15.7,2.53,0.7,1.42,,,591.1,3.04,,6.99,42,20,6,10,78.5,407.5,18.7,46.07186531230598,11.12448968093078,POINT (11.12448968093078 46.07186531230598),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.92,,,801.2,4.12,,11.02,82.59999999999999,23,6.9,11,95,552.3,25.4,46.07194656825462,11.12455357857699,POINT (11.12455357857699 46.07194656825462),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.86,,,775.7,3.99,,10.83,82.59999999999999,21,6.3,12,113.1,534.8,24.6,46.07201846078259,11.12458375339817,POINT (11.12458375339817 46.07201846078259),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1.3,2.42,,,1010.2,5.19,,12.59,82.59999999999999,19,5.7,17,227,696.4,32,46.07209107662888,11.12457503185887,POINT (11.12457503185887 46.07209107662888),1
Platanus x hispanica,145,19882.96,7500,1205,0.3,0.04,3,5.62,,,2345.1,12.06,,17.72,0.7,28,8.4,25,490.9,1616.6,74.3,46.0716421884897,11.12447529685125,POINT (11.12447529685125 46.0716421884897),1
Platanus x hispanica,6,104.13,6,0.96,0.8,0.12,0,0.01,,,5.8,0.03,,0.16,2,4,1.2,2,3.1,4,0.2,46.06818993686387,11.11862224142261,POINT (11.11862224142261 46.06818993686387),1
Platanus x hispanica,140,19195.91,7500,1205,0.7,0.11,3.4,6.38,,,2661.9,13.69,,20.18,1.8,38,11.4,25,490.9,1835,84.3,46.08732077716587,11.12065316075049,POINT (11.12065316075049 46.08732077716587),1
Platanus x hispanica,25,1158.47,186.1,29.9,5.7,0.91,0.1,0.25,,,103.8,0.53,,1.69,15.1,8,2.4,6,28.3,71.5,3.3,46.07716815199016,11.11610691097895,POINT (11.11610691097895 46.07716815199016),1
Platanus x hispanica,10,289.26,20.2,3.24,1.5,0.24,0,0.02,,,7.9,0.04,,0.3,4.1,4,1.2,2,3.1,5.4,0.2,46.07707134536602,11.11615830260872,POINT (11.11615830260872 46.07707134536602),1
Platanus x hispanica,40,2464.81,593,95.28,11.3,1.82,0.5,0.87,,,364.4,1.87,,4.57,30.3,10,3,9,63.6,251.2,11.5,46.07692220621004,11.11623614475145,POINT (11.11623614475145 46.07692220621004),1
Platanus x hispanica,29,1447.87,268.1,43.08,7.1,1.14,0.4,0.67,,,278.2,1.43,,3.23,18.8,9,2.7,8.5,56.7,191.8,8.800000000000001,46.07687411766617,11.11626185240654,POINT (11.11626185240654 46.07687411766617),1
Platanus x hispanica,12,514,31.3,5.02,2,0.32,0,0.03,,,12,0.06,,0.41,5.2,4,1.2,2.5,4.9,8.300000000000001,0.4,46.07676369880352,11.11631440416132,POINT (11.11631440416132 46.07676369880352),1
Platanus x hispanica,43,2798.44,709.1,113.93,12.6,2.03,0.3,0.65,,,270,1.39,,4.06,33.7,10,3,8,50.3,186.1,8.5,46.07661030087906,11.1163840643321,POINT (11.1163840643321 46.07661030087906),1
Platanus x hispanica,22,969.55,136.1,21.86,4.7,0.76,0.2,0.33,,,139.4,0.72,,1.81,12.6,8,2.4,7.5,44.2,96.09999999999999,4.4,46.07655795978664,11.11640611725567,POINT (11.11640611725567 46.07655795978664),1
Platanus x hispanica,44,2915,750.6,120.6,13.1,2.1,0.6,1.15,,,478.3,2.46,,5.7,34.8,11,3.3,10,78.5,329.7,15.1,46.07650810590867,11.11642994651364,POINT (11.11642994651364 46.07650810590867),1
Platanus x hispanica,32,1693.07,341.8,54.91,8.199999999999999,1.31,0.3,0.5600000000000001,,,231.7,1.19,,3.06,21.8,8.5,2.6,8,50.3,159.7,7.3,46.07635285268022,11.11649772453816,POINT (11.11649772453816 46.07635285268022),1
Platanus x hispanica,32,1693.07,341.8,54.91,8.199999999999999,1.31,0.2,0.45,,,186.3,0.96,,2.72,21.8,8,2.4,8,50.3,128.4,5.9,46.07625253788296,11.11653928114261,POINT (11.11653928114261 46.07625253788296),1
Platanus x hispanica,12,514,31.3,5.02,2,0.32,0,0.02,,,9.199999999999999,0.05,,0.39,5.2,4.5,1.3,2,3.1,6.4,0.3,46.07619902138784,11.11655676242455,POINT (11.11655676242455 46.07619902138784),1
Platanus x hispanica,26,1226.8,205,32.93,6,0.97,0.3,0.54,,,224.8,1.16,,2.66,16,8,2.4,8,50.3,154.9,7.1,46.0760907209981,11.11659697876664,POINT (11.11659697876664 46.0760907209981),1
Platanus x hispanica,11,483.19,25.4,4.08,1.7,0.28,0,0.05,,,21.8,0.11,,0.44,4.6,5,1.5,3.5,9.6,15.1,0.7,46.0759369566967,11.11665239757778,POINT (11.11665239757778 46.0759369566967),1
Platanus x hispanica,6,104.13,6,0.96,0.8,0.12,0,0.02,,,10.1,0.05,,0.2,2,5,1.5,2.5,4.9,7,0.3,46.07572145158314,11.11672226667206,POINT (11.11672226667206 46.07572145158314),1
Platanus x hispanica,14,583.6799999999999,45.3,7.28,2.4,0.39,0,0.04,,,17.5,0.09,,0.53,6.5,4.5,1.3,3,7.1,12.1,0.6,46.07555599253362,11.11677736677871,POINT (11.11677736677871 46.07555599253362),1
Platanus x hispanica,16,664.0700000000001,62.6,10.06,3,0.48,0,0.03,,,12.2,0.06,,0.57,7.9,4.5,1.3,2.5,4.9,8.4,0.4,46.07543763995738,11.11680633451896,POINT (11.11680633451896 46.07543763995738),1
Platanus x hispanica,33,1780.16,368.7,59.24,8.5,1.37,0.2,0.44,,,183.5,0.9399999999999999,,2.76,22.8,9,2.7,7,38.5,126.5,5.8,46.0752957662982,11.11684177385546,POINT (11.11684177385546 46.0752957662982),1
Platanus x hispanica,27,1297.81,224.9,36.13,6.4,1.02,0.2,0.44,,,184.9,0.95,,2.42,17,11,3.3,7,38.5,127.5,5.9,46.07506554986094,11.11689439602941,POINT (11.11689439602941 46.07506554986094),1
Platanus x hispanica,8,185.13,11.8,1.9,1.1,0.18,0,0.02,,,7.4,0.04,,0.24,3,6,1.8,2,3.1,5.1,0.2,46.0748251290967,11.11693912672702,POINT (11.11693912672702 46.0748251290967),1
Platanus x hispanica,10,289.26,20.2,3.24,1.5,0.24,0,0.03,,,12.1,0.06,,0.34,4.1,5,1.5,2.5,4.9,8.300000000000001,0.4,46.07445782242193,11.11698275347715,POINT (11.11698275347715 46.07445782242193),1
Platanus x hispanica,11,483.19,25.4,4.08,1.7,0.28,0,0.02,,,9.699999999999999,0.05,,0.35,4.6,5.5,1.7,2,3.1,6.7,0.3,46.07414934807939,11.11699888648748,POINT (11.11699888648748 46.07414934807939),1
Platanus x hispanica,11,483.19,25.4,4.08,1.7,0.28,0,0.06,,,23.3,0.12,,0.45,4.6,6,1.8,3.5,9.6,16,0.7,46.07396393872224,11.11700860554213,POINT (11.11700860554213 46.07396393872224),1
Platanus x hispanica,24,1092.82,168.4,27.05,5.3,0.86,0.1,0.26,,,108.5,0.5600000000000001,,1.68,14.3,8,2.4,6,28.3,74.8,3.4,46.07378652900972,11.11700919019345,POINT (11.11700919019345 46.07378652900972),1
Platanus x hispanica,8,185.13,11.8,1.9,1.1,0.18,0,0.01,,,4.7,0.02,,0.21,3,5,1.5,1.5,1.8,3.2,0.1,46.07366100524083,11.11700257796947,POINT (11.11700257796947 46.07366100524083),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.85,,,772.2,3.97,,10.8,82.59999999999999,20,6,12,113.1,532.3,24.5,46.07260078024011,11.12476335814849,POINT (11.12476335814849 46.07260078024011),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,0.9,1.74,,,725.1,3.73,,10.44,82.59999999999999,20,6,12,113.1,499.9,23,46.0726855094778,11.12478083606563,POINT (11.12478083606563 46.0726855094778),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.96,,,819.3,4.21,,11.15,82.59999999999999,20,6,12,113.1,564.8,25.9,46.07275881971057,11.12480253107127,POINT (11.12480253107127 46.07275881971057),1
Platanus x hispanica,30,1526.93,291.5,46.83,7.4,1.19,0.5,1.05,,,436.2,2.24,,4.48,19.8,15,4.5,12,113.1,300.7,13.8,46.07287423743922,11.12482985167138,POINT (11.12482985167138 46.07287423743922),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,0.8,1.51,,,630.9,3.24,,9.73,82.59999999999999,20,6,12,113.1,434.9,20,46.07294994720541,11.12485319077385,POINT (11.12485319077385 46.07294994720541),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,0.9,1.74,,,725.1,3.73,,10.44,82.59999999999999,20,6,12,113.1,499.9,23,46.07302749080939,11.12486987579217,POINT (11.12486987579217 46.07302749080939),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,0.9,1.77,,,738.4,3.8,,11.18,93.09999999999999,22,6.6,10,78.5,509,23.4,46.07320184761959,11.12488342414556,POINT (11.12488342414556 46.07320184761959),1
Platanus x hispanica,60,5144.5,1615.2,259.51,20.5,3.3,0.9,1.79,,,747,3.84,,8.93,54.7,22,6.6,12,113.1,514.9,23.7,46.07329564371702,11.12487797315644,POINT (11.12487797315644 46.07329564371702),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,1.2,2.25,,,938,4.82,,11.9,80.2,25,7.5,12,113.1,646.6,29.7,46.07337097283121,11.12488306388583,POINT (11.12488306388583 46.07337097283121),1
Platanus x hispanica,95,11726.69,4982.8,800.58,36.5,5.86,0.9,1.76,,,733.7,3.77,,11.39,97.3,24,7.2,12,113.1,505.8,23.2,46.0734574463188,11.12488418566721,POINT (11.12488418566721 46.0734574463188),1
Platanus x hispanica,130,17736.11,7500,1205,3.1,0.5,1.2,2.34,,,975.7,5.02,,7.85,8.199999999999999,23,6.9,13,132.7,672.6,30.9,46.07355911630011,11.1248812354297,POINT (11.1248812354297 46.07355911630011),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,1.1,2.17,,,906.2,4.66,,12.44,93.09999999999999,24,7.2,15,176.7,624.7,28.7,46.07409474048037,11.12484696937307,POINT (11.12484696937307 46.07409474048037),1
Platanus x hispanica,115,15332.09,7500,1205,6.7,1.07,1.3,2.42,,,1010.1,5.19,,8.69,17.8,18,5.4,15,176.7,696.3,32,46.07418538865479,11.12484139742101,POINT (11.12484139742101 46.07418538865479),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1,1.88,,,783.9,4.03,,10.89,82.59999999999999,22,6.6,14,153.9,540.3,24.8,46.07427280138092,11.12483557190633,POINT (11.12483557190633 46.07427280138092),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,0.9,1.63,,,678.6,3.49,,10.09,82.59999999999999,24,7.2,13,132.7,467.8,21.5,46.07433484854094,11.12482890176382,POINT (11.12482890176382 46.07433484854094),1
Platanus x hispanica,80,8722.6,3277.6,526.6,31,4.98,1.3,2.42,,,1011.1,5.2,,12.6,82.59999999999999,24,7.2,16,201.1,697,32,46.07438251347749,11.12482607632711,POINT (11.12482607632711 46.07438251347749),1
Platanus x hispanica,135,18480.3,7500,1205,1.9,0.3,1.8,3.51,,,1463.5,7.52,,11.33,5,24,7.2,20,314.2,1008.8,46.3,46.07238506027507,11.12465576072351,POINT (11.12465576072351 46.07238506027507),1
Platanus x hispanica,95,11726.69,4982.8,800.58,36.5,5.86,1,1.96,,,817.4,4.2,,12.02,97.3,24,7.2,14,153.9,563.5,25.9,46.07240479885121,11.12453327934765,POINT (11.12453327934765 46.07240479885121),1
Platanus x hispanica,95,11726.69,4982.8,800.58,36.5,5.86,0.8,1.51,,,629.5,3.24,,10.61,97.3,24,7.2,14,153.9,433.9,19.9,46.07245028012952,11.12439135393076,POINT (11.12439135393076 46.07245028012952),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,1,1.91,,,795.4,4.09,,11.61,93.09999999999999,23,6.9,12,113.1,548.3,25.2,46.07248418919406,11.12427639935875,POINT (11.12427639935875 46.07248418919406),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,0.8,1.56,,,652.1,3.35,,10.18,87.40000000000001,24,7.2,14,153.9,449.5,20.6,46.07251188536753,11.1241518953419,POINT (11.1241518953419 46.07251188536753),1
Platanus x hispanica,105,13586.54,6340.8,1018.76,32.8,5.27,0.9,1.81,,,753.3,3.87,,10.95,87.40000000000001,24,7.2,15,176.7,519.3,23.9,46.07271559255527,11.12344355211453,POINT (11.12344355211453 46.07271559255527),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,2,3.82,,,1595.4,8.199999999999999,,16.86,80.2,24,7.2,19,283.5,1099.8,50.5,46.07276750150479,11.12329954389996,POINT (11.12329954389996 46.07276750150479),1
Platanus x hispanica,19,804.75,95.09999999999999,15.28,3.8,0.61,0.1,0.17,,,70.09999999999999,0.36,,1.14,10.1,6,1.8,6,28.3,48.3,2.2,46.07278800983357,11.12322273996438,POINT (11.12322273996438 46.07278800983357),1
Platanus x hispanica,120,16162,7500,1205,5.5,0.88,1.5,2.93,,,1222,6.28,,10.09,14.6,24,7.2,18,254.5,842.4,38.7,46.0728115795728,11.12315070886631,POINT (11.12315070886631 46.0728115795728),1
Platanus x hispanica,9,234.3,15.7,2.52,1.3,0.21,0,0.02,,,7.4,0.04,,0.27,3.5,5.5,1.7,2,3.1,5.1,0.2,46.07284054898427,11.12303996011514,POINT (11.12303996011514 46.07284054898427),1
Platanus x hispanica,140,19195.91,7500,1205,0.7,0.11,2,3.74,,,1559.2,8.02,,11.86,1.8,25,7.5,18,254.5,1074.8,49.4,46.07289403314216,11.12289833935269,POINT (11.12289833935269 46.07289403314216),1
Platanus x hispanica,29,1447.87,268.1,43.08,7.1,1.14,0.1,0.21,,,89,0.46,,1.81,18.8,12,3.6,5,19.6,61.3,2.8,46.07290968792346,11.1228260043798,POINT (11.1228260043798 46.07290968792346),1
Platanus x hispanica,135,18480.3,7500,1205,1.9,0.3,2.4,4.55,,,1900.3,9.77,,14.63,5,25,7.5,20,314.2,1310,60.2,46.0729835489899,11.12260977217684,POINT (11.12260977217684 46.0729835489899),1
Platanus x hispanica,55,4374.09,1303,209.35,18.1,2.91,0.9,1.74,,,724.4,3.72,,8.369999999999999,48.2,22,6.6,12,113.1,499.3,22.9,46.07302341362072,11.12251327773454,POINT (11.12251327773454 46.07302341362072),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,1.7,3.23,,,1349.6,6.94,,15.01,80.2,24,7.2,18,254.5,930.4,42.7,46.07308034273139,11.1223557526071,POINT (11.1223557526071 46.07308034273139),1
Platanus x hispanica,110,14473.6,7083.7,1138.11,30.1,4.83,1.4,2.64,,,1102.7,5.67,,13.14,80.2,24,7.2,18,254.5,760.2,34.9,46.07313670887108,11.12214130531998,POINT (11.12214130531998 46.07313670887108),1
Platanus x hispanica,140,19195.91,7500,1205,0.7,0.11,2.1,4.08,,,1703.6,8.76,,12.95,1.8,25,7.5,20,314.2,1174.4,53.9,46.07320822970112,11.12196377727475,POINT (11.12196377727475 46.07320822970112),1
Platanus x hispanica,75,7857.68,2797.8,449.52,28.3,4.54,0.7,1.39,,,579.1,2.98,,8.91,75.40000000000001,24,7.2,14,153.9,399.2,18.3,46.07324860854621,11.12184441223253,POINT (11.12184441223253 46.07324860854621),1
Platanus x hispanica,100,12670.9,5640.1,906.1799999999999,34.9,5.61,1.7,3.32,,,1384.5,7.12,,16.05,93.09999999999999,24,7.2,18,254.5,954.4,43.8,46.07328731919814,11.12172278463678,POINT (11.12172278463678 46.07328731919814),1
